customer_text,response_text,intent
"@AmazonHelp I've been chatting with support for the last 1.5 hours. I've been transferred 7 times, including to Canada. I'm going for a record","@150764 Will you tell us more about the reason for the phone call? We'd like to help, if possible! ^AB",general_query
@AmazonHelp your the seller!! why display it for sale then!,"@150765 Hi Jen, we do not have access to your orders over social media. Have you contacted us directly about this? ^KK",general_query
@AmazonHelp Amazon deliveries via couriers are always successful. I just don't know why you give @126705 a contract. Their service isn't up-to-date enough for Amazon generation. My 'next day' prime will now be redelivered on 28th! (first slot available).,@150766 I'm sorry to hear this. Please reach out to us by phone or chat so we can submit carrier feedback directly to our shipping team: https://t.co/qy3J24VGxb ^GR,delivery_issue
@AmazonHelp Demain ce sera deja trop tard. J'ai payé pr etre livré demain. Et pas Mardi..,@139999 Nous sommes en train de vérifier votre dossier et reviendrons vers vous avant ce soir. Merci de votre patience.,general_query
@AmazonHelp Merci.,@139999 Je vous en prie. ^SB,general_query
@AmazonHelp No. Everything was correct - even the name and address on the packaging was correct - just the item inside was wrong 😐,@150347 You can view your available options here: https://t.co/Kv273Xcacc ^CO,general_query
@AmazonHelp Ah dommage je n'achèterais pas alors. Vous ne savez pas si vous en aurez à nouveau en stock ? (vu que ce sont les nouveaux ipad pro).,@150780 Nous n'avons malheureusement pas de visibilité dessus pour l'instant. Restez connectée :) ce sera mis à jour dès qu'il y a du nouveau.,general_query
@AmazonHelp Dans mes commandes sur votre site on me dit que la commande est en préparation et qu'une partie est envoyé aujourd'hui donc je ne comprends plus rien..,"@132727 N'ayant pas accès à votre compte, le mieux serait de contacter notre SAV. ^ARC",technical_issue
@AmazonHelp Je peux les contacter a quelle adresse mail ?,@132727 via le lien suivant : https://t.co/HtUowg2UGX,general_query
"@AmazonHelp ""We intended to deliver your order 202-0976605-6919522 on 24-Nov.

We’re sorry to tell you that there may be a delay in delivering your order. Please allow an additional day or two for the parcel to arrive"".",@151162 I am sorry for the delay! Please reach out to us here: https://t.co/JzP7hlA23B so we can go over the order with you. ^AH,delivery_issue
@AmazonHelp @AmazonHelp As far as I’m aware there isn’t a similar address. It isn’t a new build. As a Prime member I use Amazon often and never have problems unless it’s via Hermes. Yes I did and they said the Hermes driver would be in contact tonight to redeliver but I’ve heard nothing...,@151164 Please let us know if it doesn't arrive tomorrow! We want to help in any way we can! ^LS,general_query
"@AmazonHelp Order meant to be delivered yesterday but wasn’t, told would be today and high priority. Been out for delivery since 8am and nothing. Two days stuck in house waiting for delivery and no explanation.",@151166 Sorry to hear your order is delayed. Has there been any update to the tracking today? You can find tracking info here: https://t.co/aaDyEz1VgE Deliveries can arrive up until 9pm.^EW,delivery_issue
"@AmazonHelp No, no safe space IIRC.","@122160 I'd recommend adding this information to our website so we have a designated safe location for deliveries, you can do so using the link SD provided. You can also send us courier feedback by e-mail using the following link: https://t.co/qy3J24VGxb ^GR",general_query
@AmazonHelp I have sent you a reply back via this link. Can you look into this ASAP please as the order should have been here today,"@151168 Thanks for letting us know! You should receive a response as soon as possible. If you'd like for us to look in real-time, you can reach out via phone or chat. ^JO",order_issue
@AmazonHelp 12 hrs isn’t an acceptable turn around when I paid extra for a delivery today. Please provide me the details to call this evening. This is not acceptable survive and not the first time it’s happened recently,@151168 You can select to call us via the link ^BG provided. ^CO,delivery_issue
@AmazonHelp I love when brands are so helpful and engage with customers. Can't resist not to tweet my feelings 😀,@132741 Thanks for your comment! So nice of you to share your experience. Thank you for shopping with us! :) ^HS,general_query
"@AmazonHelp Foi com cartão de crédito, até fui conferir e continua na fatura o valor pago","@136742 Daniel, lamentamos muito os inconvenientes, você pode entrar em contato com nossos colegas do Suporte ao Cliente para que eles forneçam ajuda com o status de seu pedido, acesse por gentileza no seguente link: https://t.co/qGpkDwGRhX. ^AG",general_query
"@AmazonHelp Farei isso, obrigado! :D",@136742 Imagina ! Abraços 🖖 ^AG,general_query
"@AmazonHelp Reach out to u, so many times, concluded nothing! Useless service, why be a prime member, my package was never delivered. #FalsePromises #Amazon","@151172 I'm sorry for the frustration! If you can provide your information here, we'll have a specialist take a closer look in to the order, and we'll be in contact with you shortly: https://t.co/a9IDnQ7u7b If you have any questions about this or anything else, let us know! ^KN",delivery_issue
@AmazonHelp Got an email back yesterday from your team. Delivery was said to be today. it does not seem to have even left the carried depot yet. What's going on? Tracking ID Q31153756603,"@151172 We don't have account access here on Twitter. Please reach back out to us, or to the carrier, https://t.co/SIa3URzbAw, for more information. ^RO",delivery_issue
"@AmazonHelp I followed the link sent and wrote my queries out. was sent via the website.
Email updates - 
21st @ 23.56 to say product is dispatched due for delivery on 22nd",@151172 Please call us using the link ^TP provided so we can go over your available options.  ^CO,delivery_issue
"@AmazonHelp Reached out to the link, still no response and no sign of good!","@151172 When you reached out to us via phone or chat, what options were provided? Also, have you received any email updates regarding your order? ^TE",general_query
"@AmazonHelp Yes, today, but nothing dispatched. Then it said today or tomorrow. Now it reads if i don't receive my delivery by Saturday I should contact amazon. Three worrying statements. I needed this item delivered before tomorrow!",@151172 Thank you for confirming! Please reach out to us using the link ^TP and we'll be happy to research this closer for you! ^SD,delivery_issue
"@AmazonHelp Esto es hoy, en el último pedido era que no había nadie en casa cuando hubo alguien en todo momento. Envio por ASM igual a problemas siempre, con las demás compañías de transporte ningún problema, con ellos siempre. https://t.co/Ww9MJOWH35",@151174 Sentimos mucho por los inconvenientes Gada. ¿En este caso te has puesto en contacto con la transportadora ASM para verificar esas informaciones? ^CJ,general_query
"@AmazonHelp No, en todo caso debieran ser ellos los que se pusieran en contacto si tienen problemas para entregar un pedido, pero tampoco.","@151174 Entiendo, @132703 pueden ayudarnos con la entrega de este pedido por favor. Gada si no recibes una respuesta del transportista por favor no dudes en contactarnos. ^NB",general_query
@AmazonHelp @151175 The SMS link that was sent out in Boston was a dead end.,@151176 Thanks for letting us know! I've escalated this internally for review. ^CS,general_query
"@AmazonHelp Thanks, that's what I wanted to hear.",@151178 Your welcome. ^MI,general_query
@AmazonHelp and is the charge reimbursed?,"@151178 As long as no benefits have been used, you'll receive a full refund. ^BG",payment_issue
"@AmazonHelp Plus ou moins, la présentation est un peu ""passée"" du coup, mais je vais faire avec .. #Prime pourtant :(",@151179 L'avez-vous signalé à notre SAV je vous prie ? ^MA,general_query
@AmazonHelp Je vais le faire de suite :),"@151179 Vous pouvez contacter notre SAV via le lien suivant : https://t.co/qzuu0dgDXz
^MD",general_query
@AmazonHelp I have tried to contact the seller but they do not have a contact number. I could only speak to reception of the building where they are based who said they would pass on a message and to call back if not contacted after one week.,@148592 Thanks for confirming! Have you also tried to send the seller an email for help? This may be the best way to get in contact with them. ^HC,contact_support
@AmazonHelp Like this safe place? 😡 https://t.co/TUoVSXUtED,"@151192 Have you had a chance to reach out to us here: https://t.co/JzP7hlA23B? From there, we can submit courier feedback on your behalf. ^JO",general_query
@AmazonHelp Still nothing 😕,@151193 Sorry to hear you've had no updates. Can you contact us here:  https://t.co/hApLpMlfHN so we can take a look? ^MI,general_query
@AmazonHelp When can I expect the email? Thanks!,@151193 Hi there! Please reach out to us if you have not received anything within 72 business hours. (Don't forget to check your spam and junk folders as well!),general_query
@AmazonHelp Opaaa pode deixar 😍😍😍,@151194 Com certeza! Já tem o carrinho cheio? ^MB,general_query
